"Dates" "PFallassets" "PFoptassets"
"507" "2013-03-11" 1.16681915483804 1.1671129793697
"508" "2013-03-12" 1.16763187639671 1.16888440076402
"509" "2013-03-13" 1.1691913418268 1.17193143112657
"510" "2013-03-14" 1.17977903113265 1.17792891597198
"511" "2013-03-15" 1.17761463014326 1.17372309213186
"512" "2013-03-18" 1.17901866002289 1.18035040118031
"513" "2013-03-19" 1.1749603913529 1.1823871780119
"514" "2013-03-20" 1.17718501679394 1.1888515735684
"515" "2013-03-21" 1.17142352650035 1.18994866318469
"516" "2013-03-22" 1.16921579600663 1.18926767397048
"517" "2013-03-25" 1.16931757678199 1.18532319451352
"518" "2013-03-26" 1.17214204522018 1.18673993977528
"519" "2013-03-27" 1.1660023008092 1.18135400930292
"520" "2013-03-28" 1.17219921260832 1.18610155481827
"521" "2013-03-29" 1.17220310124617 1.18610155481827
"522" "2013-04-01" 1.17314544310744 1.18682451854875
"523" "2013-04-02" 1.18322823148718 1.19627088348513
"524" "2013-04-03" 1.17608592945135 1.18725150727951
"525" "2013-04-04" 1.16167636114727 1.17670570004925
"526" "2013-04-05" 1.14013071792493 1.15687799109221
"527" "2013-04-08" 1.14263238785919 1.15945974081792
"528" "2013-04-09" 1.14458440980589 1.17055817527422
"529" "2013-04-10" 1.16557381509879 1.19253164045322
"530" "2013-04-11" 1.17695751444521 1.20288447377435
"531" "2013-04-12" 1.16988013657288 1.19583383276743
"532" "2013-04-15" 1.15845381125983 1.1869913700568
"533" "2013-04-16" 1.14893910903439 1.1844890196985
"534" "2013-04-17" 1.13457246213178 1.17118458480495
"535" "2013-04-18" 1.13381961299923 1.17262901054371
"536" "2013-04-19" 1.13942935750927 1.17795230715891
"537" "2013-04-22" 1.14280903899534 1.19486507183378
"538" "2013-04-23" 1.16795654647613 1.21813807666499
"539" "2013-04-24" 1.17502452200246 1.21057480113178
"540" "2013-04-25" 1.18793845745229 1.21520182607841
"541" "2013-04-26" 1.1851861192076 1.2122376439075
"542" "2013-04-29" 1.18949429040245 1.21221444410709
"543" "2013-04-30" 1.18746650949503 1.20857118314124
